-------------------------------Rules------------------------------
R 1:                1 ==> 2
R1353:                4, 7, 9 ==> 3, 5
R1354:                3, 7, 9 ==> 4, 5
R1355:                3, 4, 5, 9 ==> 7
R1356:                3, 4, 7, 9 ==> 5
R1357:                3, 5, 7, 9 ==> 4
R1358:                4, 5, 7, 9 ==> 3
R1359:                4, 8, 9 ==> 3, 5
R1360:                4, 5, 9 ==> 3, 8
R1361:                3, 4, 5, 9 ==> 8
R1362:                3, 4, 8, 9 ==> 5
R1363:                3, 5, 8, 9 ==> 4
R1364:                4, 5, 8, 9 ==> 3
R1365:                6, 7, 8 ==> 3, 4
R1366:                3, 4, 6, 8 ==> 7
R1367:                3, 4, 7, 8 ==> 6
R1368:                3, 6, 7, 8 ==> 4
R1369:                4, 6, 7, 8 ==> 3
R1370:                7, 9 ==> 3, 4, 6
R1371:                6, 7, 9 ==> 3, 4
R1372:                4, 7, 9 ==> 3, 6
R1373:                3, 7, 9 ==> 4, 6
R1374:                3, 4, 7, 9 ==> 6
R1375:                3, 6, 7, 9 ==> 4
R1376:                4, 6, 7, 9 ==> 3
R1377:                4, 8, 9 ==> 3, 6
R1378:                4, 6, 8 ==> 3, 9
R1379:                3, 4, 6, 8 ==> 9
R1380:                3, 4, 6, 9 ==> 8
R1381:                3, 4, 8, 9 ==> 6
R1382:                3, 6, 8, 9 ==> 4
R1383:                4, 6, 8, 9 ==> 3
R1384:                7, 8, 9 ==> 3, 4
R1385:                4, 8, 9 ==> 3, 7
R1386:                4, 7, 9 ==> 3, 8
R1387:                3, 7, 9 ==> 4, 8
R1388:                3, 4, 7, 9 ==> 8
R1389:                3, 4, 8, 9 ==> 7
R1390:                3, 7, 8, 9 ==> 4
R1391:                4, 7, 8, 9 ==> 3
R1392:                6, 7, 8 ==> 3, 5
R1393:                3, 5, 6, 7 ==> 8
R1394:                3, 5, 7, 8 ==> 6
R1395:                3, 6, 7, 8 ==> 5
R1396:                5, 6, 7, 8 ==> 3
R1397:                6, 7, 9 ==> 3, 5
R1398:                5, 7, 9 ==> 3, 6
R1399:                3, 7, 9 ==> 5, 6
R1400:                3, 5, 6, 7 ==> 9
R1401:                3, 5, 7, 9 ==> 6
R1402:                3, 6, 7, 9 ==> 5
R1403:                5, 6, 7, 9 ==> 3
R1404:                8, 9 ==> 3, 5, 6
R1405:                6, 8, 9 ==> 3, 5
R1406:                5, 8, 9 ==> 3, 6
R1407:                5, 6, 8 ==> 3, 9
R1408:                3, 8, 9 ==> 5, 6
R1409:                3, 6, 8 ==> 5, 9
R1410:                3, 5, 6, 8 ==> 9
R1411:                3, 5, 6, 9 ==> 8
R1412:                3, 5, 8, 9 ==> 6
R1413:                3, 6, 8, 9 ==> 5
R1414:                5, 6, 8, 9 ==> 3
R1415:                7, 8, 9 ==> 3, 5
R1416:                5, 7, 9 ==> 3, 8
R1417:                3, 7, 9 ==> 5, 8
R1418:                3, 5, 7, 9 ==> 8
R1419:                3, 7, 8, 9 ==> 5
R1420:                5, 7, 8, 9 ==> 3
R1421:                7, 8, 9 ==> 3, 6
R1422:                6, 7, 9 ==> 3, 8
R1423:                6, 7, 8 ==> 3, 9
R1424:                3, 7, 9 ==> 6, 8
R1425:                3, 6, 7, 8 ==> 9
R1426:                3, 6, 7, 9 ==> 8
R1427:                3, 7, 8, 9 ==> 6
R1428:                6, 7, 8, 9 ==> 3
R1429:                6, 7, 8 ==> 4, 5
R1430:                5, 6, 7 ==> 4, 8
R1431:                4, 6, 8 ==> 5, 7
R1432:                4, 5, 6, 7 ==> 8
R1433:                4, 5, 6, 8 ==> 7
R1434:                4, 6, 7, 8 ==> 5
R1435:                5, 6, 7, 8 ==> 4
R1436:                7, 9 ==> 4, 5, 6
R1437:                6, 7, 9 ==> 4, 5
R1438:                5, 7, 9 ==> 4, 6
R1439:                4, 7, 9 ==> 5, 6
R1440:                4, 5, 6, 9 ==> 7
R1441:                4, 5, 7, 9 ==> 6
R1442:                4, 6, 7, 9 ==> 5
R1443:                5, 6, 7, 9 ==> 4
R1444:                4, 8, 9 ==> 5, 6
R1445:                4, 6, 8 ==> 5, 9
R1446:                4, 5, 9 ==> 6, 8
R1447:                4, 5, 6, 8 ==> 9
R1448:                4, 5, 6, 9 ==> 8
R1449:                4, 5, 8, 9 ==> 6
R1450:                4, 6, 8, 9 ==> 5
R1451:                5, 6, 8, 9 ==> 4
R1452:                7, 8, 9 ==> 4, 5
R1453:                5, 7, 9 ==> 4, 8
R1454:                4, 8, 9 ==> 5, 7
R1455:                4, 7, 9 ==> 5, 8
R1456:                4, 5, 7, 9 ==> 8
R1457:                4, 5, 8, 9 ==> 7
R1458:                4, 7, 8, 9 ==> 5
R1459:                5, 7, 8, 9 ==> 4
R1460:                7, 8, 9 ==> 4, 6
R1461:                6, 7, 9 ==> 4, 8
R1462:                6, 7, 8 ==> 4, 9
R1463:                4, 8, 9 ==> 6, 7
R1464:                4, 7, 9 ==> 6, 8
R1465:                4, 6, 7, 8 ==> 9
R1466:                4, 6, 7, 9 ==> 8
R1467:                4, 6, 8, 9 ==> 7
R1468:                4, 7, 8, 9 ==> 6
R1469:                6, 7, 8, 9 ==> 4
R1470:                7, 9 ==> 5, 6, 8
R1471:                7, 8, 9 ==> 5, 6
R1472:                6, 7, 9 ==> 5, 8
R1473:                6, 7, 8 ==> 5, 9
R1474:                5, 7, 9 ==> 6, 8
R1475:                5, 6, 7, 8 ==> 9
R1476:                5, 6, 7, 9 ==> 8
R1477:                5, 7, 8, 9 ==> 6
R1478:                6, 7, 8, 9 ==> 5
R1479:                4, 5, 6 ==> 1, 2, 3
R1480:                2, 4, 6 ==> 1, 3, 5
R1481:                1, 5, 6 ==> 2, 3, 4
R1482:                3, 4, 5, 6 ==> 1, 2
R1483:                2, 4, 5, 6 ==> 1, 3
R1484:                2, 3, 4, 6 ==> 1, 5
R1485:                2, 3, 4, 5 ==> 1, 6
R1486:                1, 4, 5, 6 ==> 2, 3
R1487:                1, 3, 5, 6 ==> 2, 4
R1488:                1, 3, 4, 6 ==> 2, 5
R1489:                1, 3, 4, 5 ==> 2, 6
R1490:                1, 2, 5, 6 ==> 3, 4
R1491:                1, 2, 4, 6 ==> 3, 5
R1492:                1, 2, 3, 4, 5 ==> 6
R1493:                1, 2, 3, 4, 6 ==> 5
R1494:                1, 2, 3, 5, 6 ==> 4
R1495:                1, 2, 4, 5, 6 ==> 3
R1496:                1, 3, 4, 5, 6 ==> 2
R1497:                2, 3, 4, 5, 6 ==> 1
R1498:                3, 5, 7 ==> 1, 2, 4
R1499:                2, 5, 7 ==> 1, 3, 4
R1500:                3, 4, 5, 7 ==> 1, 2
R1501:                2, 4, 5, 7 ==> 1, 3
R1502:                2, 3, 5, 7 ==> 1, 4
R1503:                2, 3, 4, 7 ==> 1, 5
R1504:                1, 3, 5, 7 ==> 2, 4
R1505:                1, 2, 5, 7 ==> 3, 4
R1506:                1, 2, 3, 7 ==> 4, 5
R1507:                1, 2, 3, 4, 7 ==> 5
R1508:                1, 2, 3, 5, 7 ==> 4
R1509:                1, 2, 4, 5, 7 ==> 3
R1510:                1, 3, 4, 5, 7 ==> 2
R1511:                2, 3, 4, 5, 7 ==> 1
R1512:                3, 4, 8 ==> 1, 2, 5
R1513:                3, 4, 5, 8 ==> 1, 2
R1514:                2, 4, 5, 8 ==> 1, 3
R1515:                2, 3, 5, 8 ==> 1, 4
R1516:                2, 3, 4, 8 ==> 1, 5
R1517:                1, 3, 5, 8 ==> 2, 4
R1518:                1, 3, 4, 8 ==> 2, 5
R1519:                1, 2, 5, 8 ==> 3, 4
R1520:                1, 2, 4, 8 ==> 3, 5
R1521:                1, 2, 3, 8 ==> 4, 5
R1522:                1, 2, 3, 4, 8 ==> 5
R1523:                1, 2, 3, 5, 8 ==> 4
R1524:                1, 2, 4, 5, 8 ==> 3
R1525:                1, 3, 4, 5, 8 ==> 2
R1526:                2, 3, 4, 5, 8 ==> 1
R1527:                4, 5, 9 ==> 1, 2, 3
R1528:                3, 4, 9 ==> 1, 2, 5
R1529:                2, 4, 9 ==> 1, 3, 5
R1530:                1, 5, 9 ==> 2, 3, 4
R1531:                3, 4, 5, 9 ==> 1, 2
R1532:                2, 4, 5, 9 ==> 1, 3
R1533:                2, 3, 4, 9 ==> 1, 5
R1534:                1, 4, 5, 9 ==> 2, 3
R1535:                1, 3, 5, 9 ==> 2, 4
R1536:                1, 3, 4, 9 ==> 2, 5
R1537:                1, 2, 5, 9 ==> 3, 4
R1538:                1, 2, 4, 9 ==> 3, 5
R1539:                1, 2, 3, 4, 9 ==> 5
R1540:                1, 2, 3, 5, 9 ==> 4
R1541:                1, 2, 4, 5, 9 ==> 3
R1542:                1, 3, 4, 5, 9 ==> 2
R1543:                2, 3, 4, 5, 9 ==> 1
R1544:                4, 6, 7 ==> 1, 2, 3
R1545:                3, 6, 7 ==> 1, 2, 4
R1546:                2, 6, 7 ==> 1, 3, 4
R1547:                1, 6, 7 ==> 2, 3, 4
R1548:                3, 4, 6, 7 ==> 1, 2
R1549:                2, 4, 6, 7 ==> 1, 3
R1550:                2, 3, 6, 7 ==> 1, 4
R1551:                1, 4, 6, 7 ==> 2, 3
R1552:                1, 3, 6, 7 ==> 2, 4
R1553:                1, 2, 6, 7 ==> 3, 4
R1554:                1, 2, 3, 6, 7 ==> 4
R1555:                1, 2, 4, 6, 7 ==> 3
R1556:                1, 3, 4, 6, 7 ==> 2
R1557:                2, 3, 4, 6, 7 ==> 1
R1558:                4, 6, 8 ==> 1, 2, 3
R1559:                1, 6, 8 ==> 2, 3, 4
R1560:                3, 4, 6, 8 ==> 1, 2
R1561:                2, 4, 6, 8 ==> 1, 3
R1562:                2, 3, 6, 8 ==> 1, 4
R1563:                2, 3, 4, 8 ==> 1, 6
R1564:                1, 4, 6, 8 ==> 2, 3
R1565:                1, 3, 6, 8 ==> 2, 4
R1566:                1, 2, 6, 8 ==> 3, 4
R1567:                1, 2, 3, 4, 8 ==> 6
R1568:                1, 2, 3, 6, 8 ==> 4
R1569:                1, 2, 4, 6, 8 ==> 3
R1570:                1, 3, 4, 6, 8 ==> 2
R1571:                2, 3, 4, 6, 8 ==> 1
R1572:                4, 9 ==> 1, 2, 3, 6
R1573:                4, 6, 9 ==> 1, 2, 3
R1574:                3, 4, 9 ==> 1, 2, 6
R1575:                2, 4, 9 ==> 1, 3, 6
R1576:                1, 4, 9 ==> 2, 3, 6
R1577:                3, 4, 6, 9 ==> 1, 2
R1578:                2, 4, 6, 9 ==> 1, 3
R1579:                2, 3, 4, 9 ==> 1, 6
R1580:                1, 4, 6, 9 ==> 2, 3
R1581:                1, 3, 6, 9 ==> 2, 4
R1582:                1, 3, 4, 9 ==> 2, 6
R1583:                1, 2, 6, 9 ==> 3, 4
R1584:                1, 2, 4, 9 ==> 3, 6
R1585:                1, 2, 3, 9 ==> 4, 6
R1586:                1, 2, 3, 4, 9 ==> 6
R1587:                1, 2, 3, 6, 9 ==> 4
R1588:                1, 2, 4, 6, 9 ==> 3
R1589:                1, 3, 4, 6, 9 ==> 2
R1590:                2, 3, 4, 6, 9 ==> 1
R1591:                3, 7, 8 ==> 1, 2, 4
R1592:                3, 4, 7, 8 ==> 1, 2
R1593:                2, 4, 7, 8 ==> 1, 3
R1594:                2, 3, 7, 8 ==> 1, 4
R1595:                2, 3, 4, 8 ==> 1, 7
R1596:                1, 3, 7, 8 ==> 2, 4
R1597:                1, 2, 7, 8 ==> 3, 4
R1598:                1, 2, 3, 4, 8 ==> 7
R1599:                1, 2, 3, 7, 8 ==> 4
R1600:                1, 2, 4, 7, 8 ==> 3
R1601:                1, 3, 4, 7, 8 ==> 2
R1602:                2, 3, 4, 7, 8 ==> 1
R1603:                4, 7, 9 ==> 1, 2, 3
R1604:                3, 7, 9 ==> 1, 2, 4
R1605:                2, 7, 9 ==> 1, 3, 4
R1606:                1, 7, 9 ==> 2, 3, 4
R1607:                3, 4, 7, 9 ==> 1, 2
R1608:                2, 4, 7, 9 ==> 1, 3
R1609:                2, 3, 7, 9 ==> 1, 4
R1610:                1, 4, 7, 9 ==> 2, 3
R1611:                1, 3, 7, 9 ==> 2, 4
R1612:                1, 2, 7, 9 ==> 3, 4
R1613:                1, 2, 3, 7, 9 ==> 4
R1614:                1, 2, 4, 7, 9 ==> 3
R1615:                1, 3, 4, 7, 9 ==> 2
R1616:                2, 3, 4, 7, 9 ==> 1
R1617:                4, 8, 9 ==> 1, 2, 3
R1618:                1, 8, 9 ==> 2, 3, 4
R1619:                3, 4, 8, 9 ==> 1, 2
R1620:                2, 4, 8, 9 ==> 1, 3
R1621:                2, 3, 8, 9 ==> 1, 4
R1622:                1, 4, 8, 9 ==> 2, 3
R1623:                1, 3, 8, 9 ==> 2, 4
R1624:                1, 2, 8, 9 ==> 3, 4
R1625:                1, 2, 3, 4, 8 ==> 9
R1626:                1, 2, 3, 4, 9 ==> 8
R1627:                1, 2, 3, 8, 9 ==> 4
R1628:                1, 2, 4, 8, 9 ==> 3
R1629:                1, 3, 4, 8, 9 ==> 2
R1630:                2, 3, 4, 8, 9 ==> 1
R1631:                5, 6, 7 ==> 1, 2, 3
R1632:                2, 6, 7 ==> 1, 3, 5
R1633:                1, 6, 7 ==> 2, 3, 5
R1634:                3, 5, 6, 7 ==> 1, 2
R1635:                2, 5, 6, 7 ==> 1, 3
R1636:                2, 3, 6, 7 ==> 1, 5
R1637:                2, 3, 5, 7 ==> 1, 6
R1638:                1, 5, 6, 7 ==> 2, 3
R1639:                1, 3, 6, 7 ==> 2, 5
R1640:                1, 3, 5, 7 ==> 2, 6
R1641:                1, 2, 6, 7 ==> 3, 5
R1642:                1, 2, 3, 5, 7 ==> 6
R1643:                1, 2, 3, 6, 7 ==> 5
R1644:                1, 2, 5, 6, 7 ==> 3
R1645:                1, 3, 5, 6, 7 ==> 2
R1646:                2, 3, 5, 6, 7 ==> 1
R1647:                2, 6, 8 ==> 1, 3, 5
R1648:                1, 6, 8 ==> 2, 3, 5
R1649:                3, 5, 6, 8 ==> 1, 2
R1650:                2, 5, 6, 8 ==> 1, 3
R1651:                2, 3, 6, 8 ==> 1, 5
R1652:                1, 5, 6, 8 ==> 2, 3
R1653:                1, 3, 6, 8 ==> 2, 5
R1654:                1, 3, 5, 8 ==> 2, 6
R1655:                1, 2, 6, 8 ==> 3, 5
R1656:                1, 2, 3, 8 ==> 5, 6
R1657:                1, 2, 3, 5, 8 ==> 6
R1658:                1, 2, 3, 6, 8 ==> 5
R1659:                1, 2, 5, 6, 8 ==> 3
R1660:                1, 3, 5, 6, 8 ==> 2
R1661:                2, 3, 5, 6, 8 ==> 1
R1662:                1, 5, 9 ==> 2, 3, 6
R1663:                2, 5, 6, 9 ==> 1, 3
R1664:                2, 3, 5, 9 ==> 1, 6
R1665:                1, 5, 6, 9 ==> 2, 3
R1666:                1, 3, 6, 9 ==> 2, 5
R1667:                1, 3, 5, 9 ==> 2, 6
R1668:                1, 2, 6, 9 ==> 3, 5
R1669:                1, 2, 5, 9 ==> 3, 6
R1670:                1, 2, 3, 9 ==> 5, 6
R1671:                1, 2, 3, 5, 9 ==> 6
R1672:                1, 2, 3, 6, 9 ==> 5
R1673:                1, 2, 5, 6, 9 ==> 3
R1674:                1, 3, 5, 6, 9 ==> 2
R1675:                2, 3, 5, 6, 9 ==> 1
R1676:                3, 5, 7, 8 ==> 1, 2
R1677:                2, 5, 7, 8 ==> 1, 3
R1678:                2, 3, 7, 8 ==> 1, 5
R1679:                1, 3, 7, 8 ==> 2, 5
R1680:                1, 2, 3, 5, 7 ==> 8
R1681:                1, 2, 3, 5, 8 ==> 7
R1682:                1, 2, 3, 7, 8 ==> 5
R1683:                1, 2, 5, 7, 8 ==> 3
R1684:                1, 3, 5, 7, 8 ==> 2
R1685:                2, 3, 5, 7, 8 ==> 1
R1686:                5, 7, 9 ==> 1, 2, 3
R1687:                3, 7, 9 ==> 1, 2, 5
R1688:                2, 7, 9 ==> 1, 3, 5
R1689:                3, 5, 7, 9 ==> 1, 2
R1690:                2, 5, 7, 9 ==> 1, 3
R1691:                2, 3, 7, 9 ==> 1, 5
R1692:                1, 5, 7, 9 ==> 2, 3
R1693:                1, 3, 7, 9 ==> 2, 5
R1694:                1, 2, 7, 9 ==> 3, 5
R1695:                1, 2, 3, 7, 9 ==> 5
R1696:                1, 2, 5, 7, 9 ==> 3
R1697:                1, 3, 5, 7, 9 ==> 2
R1698:                2, 3, 5, 7, 9 ==> 1
R1699:                2, 8, 9 ==> 1, 3, 5
R1700:                1, 8, 9 ==> 2, 3, 5
R1701:                3, 5, 8, 9 ==> 1, 2
R1702:                2, 5, 8, 9 ==> 1, 3
R1703:                2, 3, 8, 9 ==> 1, 5
R1704:                1, 5, 8, 9 ==> 2, 3
R1705:                1, 3, 8, 9 ==> 2, 5
R1706:                1, 3, 5, 9 ==> 2, 8
R1707:                1, 2, 8, 9 ==> 3, 5
R1708:                1, 2, 5, 9 ==> 3, 8
R1709:                1, 2, 3, 5, 8 ==> 9
R1710:                1, 2, 3, 5, 9 ==> 8
R1711:                1, 2, 3, 8, 9 ==> 5
R1712:                1, 2, 5, 8, 9 ==> 3
R1713:                1, 3, 5, 8, 9 ==> 2
R1714:                2, 3, 5, 8, 9 ==> 1
R1715:                3, 6, 7, 8 ==> 1, 2
R1716:                2, 6, 7, 8 ==> 1, 3
R1717:                1, 6, 7, 8 ==> 2, 3
R1718:                1, 2, 3, 7, 8 ==> 6
R1719:                1, 2, 6, 7, 8 ==> 3
R1720:                1, 3, 6, 7, 8 ==> 2
R1721:                2, 3, 6, 7, 8 ==> 1
R1722:                6, 7, 9 ==> 1, 2, 3
R1723:                3, 7, 9 ==> 1, 2, 6
R1724:                2, 7, 9 ==> 1, 3, 6
R1725:                1, 7, 9 ==> 2, 3, 6
R1726:                3, 6, 7, 9 ==> 1, 2
R1727:                2, 6, 7, 9 ==> 1, 3
R1728:                2, 3, 7, 9 ==> 1, 6
R1729:                1, 6, 7, 9 ==> 2, 3
R1730:                1, 3, 7, 9 ==> 2, 6
R1731:                1, 2, 7, 9 ==> 3, 6
R1732:                1, 2, 3, 7, 9 ==> 6
R1733:                1, 2, 6, 7, 9 ==> 3
R1734:                1, 3, 6, 7, 9 ==> 2
R1735:                2, 3, 6, 7, 9 ==> 1
R1736:                2, 8, 9 ==> 1, 3, 6
R1737:                1, 8, 9 ==> 2, 3, 6
R1738:                1, 6, 8 ==> 2, 3, 9
R1739:                3, 6, 8, 9 ==> 1, 2
R1740:                2, 6, 8, 9 ==> 1, 3
R1741:                2, 3, 8, 9 ==> 1, 6
R1742:                2, 3, 6, 8 ==> 1, 9
R1743:                1, 6, 8, 9 ==> 2, 3
R1744:                1, 3, 8, 9 ==> 2, 6
R1745:                1, 3, 6, 8 ==> 2, 9
R1746:                1, 2, 8, 9 ==> 3, 6
R1747:                1, 2, 6, 8 ==> 3, 9
R1748:                1, 2, 3, 6, 8 ==> 9
R1749:                1, 2, 3, 8, 9 ==> 6
R1750:                1, 2, 6, 8, 9 ==> 3
R1751:                1, 3, 6, 8, 9 ==> 2
R1752:                2, 3, 6, 8, 9 ==> 1
R1753:                7, 8, 9 ==> 1, 2, 3
R1754:                3, 7, 9 ==> 1, 2, 8
R1755:                2, 7, 9 ==> 1, 3, 8
R1756:                3, 7, 8, 9 ==> 1, 2
R1757:                2, 7, 8, 9 ==> 1, 3
R1758:                2, 3, 7, 9 ==> 1, 8
R1759:                1, 7, 8, 9 ==> 2, 3
R1760:                1, 3, 7, 9 ==> 2, 8
R1761:                1, 2, 7, 9 ==> 3, 8
R1762:                1, 2, 3, 7, 8 ==> 9
R1763:                1, 2, 3, 7, 9 ==> 8
R1764:                1, 2, 3, 8, 9 ==> 7
R1765:                1, 2, 7, 8, 9 ==> 3
R1766:                1, 3, 7, 8, 9 ==> 2
R1767:                2, 3, 7, 8, 9 ==> 1
R1768:                5, 6, 7 ==> 1, 2, 4
R1769:                2, 6, 7 ==> 1, 4, 5
R1770:                1, 6, 7 ==> 2, 4, 5
R1771:                4, 5, 6, 7 ==> 1, 2
R1772:                2, 5, 6, 7 ==> 1, 4
R1773:                2, 4, 6, 7 ==> 1, 5
R1774:                1, 5, 6, 7 ==> 2, 4
R1775:                1, 4, 6, 7 ==> 2, 5
R1776:                1, 2, 6, 7 ==> 4, 5
R1777:                1, 2, 4, 6, 7 ==> 5
R1778:                1, 2, 5, 6, 7 ==> 4
R1779:                1, 4, 5, 6, 7 ==> 2
R1780:                2, 4, 5, 6, 7 ==> 1
R1781:                4, 6, 8 ==> 1, 2, 5
R1782:                1, 6, 8 ==> 2, 4, 5
R1783:                4, 5, 6, 8 ==> 1, 2
R1784:                2, 5, 6, 8 ==> 1, 4
R1785:                2, 4, 6, 8 ==> 1, 5
R1786:                1, 5, 6, 8 ==> 2, 4
R1787:                1, 4, 6, 8 ==> 2, 5
R1788:                1, 2, 6, 8 ==> 4, 5
R1789:                1, 2, 4, 5, 8 ==> 6
R1790:                1, 2, 4, 6, 8 ==> 5
R1791:                1, 2, 5, 6, 8 ==> 4
R1792:                1, 4, 5, 6, 8 ==> 2
R1793:                2, 4, 5, 6, 8 ==> 1
R1794:                4, 6, 9 ==> 1, 2, 5
R1795:                4, 5, 9 ==> 1, 2, 6
R1796:                2, 4, 9 ==> 1, 5, 6
R1797:                1, 5, 9 ==> 2, 4, 6
R1798:                4, 5, 6, 9 ==> 1, 2
R1799:                2, 4, 6, 9 ==> 1, 5
R1800:                2, 4, 5, 9 ==> 1, 6
R1801:                1, 5, 6, 9 ==> 2, 4
R1802:                1, 4, 6, 9 ==> 2, 5
R1803:                1, 4, 5, 9 ==> 2, 6
R1804:                1, 2, 5, 9 ==> 4, 6
R1805:                1, 2, 4, 9 ==> 5, 6
R1806:                1, 2, 4, 5, 9 ==> 6
R1807:                1, 2, 4, 6, 9 ==> 5
R1808:                1, 2, 5, 6, 9 ==> 4
R1809:                1, 4, 5, 6, 9 ==> 2
R1810:                2, 4, 5, 6, 9 ==> 1
R1811:                2, 7, 8 ==> 1, 4, 5
R1812:                4, 5, 7, 8 ==> 1, 2
R1813:                2, 5, 7, 8 ==> 1, 4
R1814:                2, 4, 7, 8 ==> 1, 5
R1815:                2, 4, 5, 8 ==> 1, 7
R1816:                1, 5, 7, 8 ==> 2, 4
R1817:                1, 2, 7, 8 ==> 4, 5
R1818:                1, 2, 5, 8 ==> 4, 7
R1819:                1, 2, 4, 8 ==> 5, 7
R1820:                1, 2, 4, 5, 8 ==> 7
R1821:                1, 2, 4, 7, 8 ==> 5
R1822:                1, 2, 5, 7, 8 ==> 4
R1823:                1, 4, 5, 7, 8 ==> 2
R1824:                2, 4, 5, 7, 8 ==> 1
R1825:                5, 7, 9 ==> 1, 2, 4
R1826:                4, 7, 9 ==> 1, 2, 5
R1827:                2, 7, 9 ==> 1, 4, 5
R1828:                1, 7, 9 ==> 2, 4, 5
R1829:                4, 5, 7, 9 ==> 1, 2
R1830:                2, 5, 7, 9 ==> 1, 4
R1831:                2, 4, 7, 9 ==> 1, 5
R1832:                1, 5, 7, 9 ==> 2, 4
R1833:                1, 4, 7, 9 ==> 2, 5
R1834:                1, 2, 7, 9 ==> 4, 5
R1835:                1, 2, 4, 7, 9 ==> 5
R1836:                1, 2, 5, 7, 9 ==> 4
R1837:                1, 4, 5, 7, 9 ==> 2
R1838:                2, 4, 5, 7, 9 ==> 1
R1839:                4, 8, 9 ==> 1, 2, 5
R1840:                4, 5, 8, 9 ==> 1, 2
R1841:                2, 5, 8, 9 ==> 1, 4
R1842:                2, 4, 8, 9 ==> 1, 5
R1843:                2, 4, 5, 9 ==> 1, 8
R1844:                1, 5, 8, 9 ==> 2, 4
R1845:                1, 4, 8, 9 ==> 2, 5
R1846:                1, 2, 8, 9 ==> 4, 5
R1847:                1, 2, 4, 5, 9 ==> 8
R1848:                1, 2, 4, 8, 9 ==> 5
R1849:                1, 2, 5, 8, 9 ==> 4
R1850:                1, 4, 5, 8, 9 ==> 2
R1851:                2, 4, 5, 8, 9 ==> 1
R1852:                6, 7, 8 ==> 1, 2, 4
R1853:                4, 6, 7, 8 ==> 1, 2
R1854:                2, 6, 7, 8 ==> 1, 4
R1855:                1, 6, 7, 8 ==> 2, 4
R1856:                1, 2, 4, 6, 8 ==> 7
R1857:                1, 2, 6, 7, 8 ==> 4
R1858:                1, 4, 6, 7, 8 ==> 2
R1859:                2, 4, 6, 7, 8 ==> 1
R1860:                6, 7, 9 ==> 1, 2, 4
R1861:                4, 7, 9 ==> 1, 2, 6
R1862:                2, 7, 9 ==> 1, 4, 6
R1863:                1, 7, 9 ==> 2, 4, 6
R1864:                4, 6, 7, 9 ==> 1, 2
R1865:                2, 6, 7, 9 ==> 1, 4
R1866:                2, 4, 7, 9 ==> 1, 6
R1867:                1, 6, 7, 9 ==> 2, 4
R1868:                1, 4, 7, 9 ==> 2, 6
R1869:                1, 2, 7, 9 ==> 4, 6
R1870:                1, 2, 4, 7, 9 ==> 6
R1871:                1, 2, 6, 7, 9 ==> 4
R1872:                1, 4, 6, 7, 9 ==> 2
R1873:                2, 4, 6, 7, 9 ==> 1
R1874:                4, 8, 9 ==> 1, 2, 6
R1875:                4, 6, 8, 9 ==> 1, 2
R1876:                2, 6, 8, 9 ==> 1, 4
R1877:                2, 4, 8, 9 ==> 1, 6
R1878:                2, 4, 6, 8 ==> 1, 9
R1879:                1, 6, 8, 9 ==> 2, 4
R1880:                1, 4, 8, 9 ==> 2, 6
R1881:                1, 4, 6, 8 ==> 2, 9
R1882:                1, 2, 8, 9 ==> 4, 6
R1883:                1, 2, 6, 8 ==> 4, 9
R1884:                1, 2, 4, 6, 8 ==> 9
R1885:                1, 2, 4, 6, 9 ==> 8
R1886:                1, 2, 4, 8, 9 ==> 6
R1887:                1, 2, 6, 8, 9 ==> 4
R1888:                1, 4, 6, 8, 9 ==> 2
R1889:                2, 4, 6, 8, 9 ==> 1
R1890:                7, 8, 9 ==> 1, 2, 4
R1891:                2, 7, 9 ==> 1, 4, 8
R1892:                4, 7, 8, 9 ==> 1, 2
R1893:                2, 7, 8, 9 ==> 1, 4
R1894:                2, 4, 8, 9 ==> 1, 7
R1895:                2, 4, 7, 9 ==> 1, 8
R1896:                1, 7, 8, 9 ==> 2, 4
R1897:                1, 4, 7, 9 ==> 2, 8
R1898:                1, 2, 7, 9 ==> 4, 8
R1899:                1, 2, 4, 7, 9 ==> 8
R1900:                1, 2, 4, 8, 9 ==> 7
R1901:                1, 2, 7, 8, 9 ==> 4
R1902:                1, 4, 7, 8, 9 ==> 2
R1903:                2, 4, 7, 8, 9 ==> 1
R1904:                6, 7, 8 ==> 1, 2, 5
R1905:                5, 6, 7, 8 ==> 1, 2
R1906:                2, 6, 7, 8 ==> 1, 5
R1907:                1, 6, 7, 8 ==> 2, 5
R1908:                1, 2, 5, 6, 7 ==> 8
R1909:                1, 2, 6, 7, 8 ==> 5
R1910:                1, 5, 6, 7, 8 ==> 2
R1911:                2, 5, 6, 7, 8 ==> 1
R1912:                6, 7, 9 ==> 1, 2, 5
R1913:                5, 7, 9 ==> 1, 2, 6
R1914:                2, 7, 9 ==> 1, 5, 6
R1915:                5, 6, 7, 9 ==> 1, 2
R1916:                2, 6, 7, 9 ==> 1, 5
R1917:                2, 5, 7, 9 ==> 1, 6
R1918:                1, 6, 7, 9 ==> 2, 5
R1919:                1, 5, 7, 9 ==> 2, 6
R1920:                1, 2, 7, 9 ==> 5, 6
R1921:                1, 2, 5, 6, 7 ==> 9
R1922:                1, 2, 5, 7, 9 ==> 6
R1923:                1, 2, 6, 7, 9 ==> 5
R1924:                1, 5, 6, 7, 9 ==> 2
R1925:                2, 5, 6, 7, 9 ==> 1
R1926:                2, 8, 9 ==> 1, 5, 6
