正常视频3*3 （sum(blockFlag) > 2） 误报率= 10/30=33.3%
0	44.9899602218076
0	7.26794302304705
0	2.38888968531743
0	6.64490914912078
1	1.05829481463581
1	2.69645389054205
0	5.60433805524438
0	5.09032591903872
0	4.81401698304222
0	2.22984381581202
1	4.07533690633932
0	4.92659739103663
0	4.69828408333009
1	0.801021317206338
1	0.659242814906139
0	5.43561592028797
1	4.60974569126470
1	0.625247376393722
0	5.48453517813490
1	0.516113683575300
0	2.25427733325688
0	4.99398855736982
0	2.22561034301267
0	2.22757433579566
1	1.68234038036062
0	2.25428586641982
1	2.87904616987275
0	2.23199758613887
0	2.22914614440979
0	4.86106065167424


3*3   （sum(blockFlag) > 3） 误报率 = 7/30=23.3%
0	2.24423653108495
0	6.71619655765380
1	1.04334915040416
1	3.12097669900394
0	6.24587762898217
0	5.22723710519615
0	5.23822781906691
0	2.22566802719417
1	6.50792901500676
0	5.48329445624296
0	6.08176613262720
1	1.10292803539966
1	0.985443447998564
0	5.77316497744173
0	5.36453842756335
1	0.637806826939946
0	5.85043242656531
1	0.557814909551886
0	2.24560559174754
0	5.06461345113194
0	2.22951648368152
0	2.27529792685100
0	2.26016248507550
0	2.24957624312824
0	3.28931450030139
0	2.23468758042506
0	2.24741701157711
0	5.09484405815385
